train/loss,train/x_mse,train/xi_sup,train/pair_intra,train/xi_gt_max,train/pred_mean,train/gt_mean,train/Pred Scale,train/GT Scale,train/seg_down_active_K,train/seg_down_occ_mean,train/seg_down_occ_max,train/seg_down_occ_min,train/seg_down_ratio,train/E_K,train/loss_K,train/loss_minlen,train/loss_maxlen,train/loss_smoothA,train/loss_overflow,train/loss_budget,train/total,train/Lk_mean,train/Lk_min,train/Lk_max,epoch,step
1146.5921630859375,653.8816528320312,2914825.0,489.20257568359375,2116.7001953125,-5.392776966094971,2.6769805927528978e-08,8.367382049560547,7.977633476257324,95.0,2.0,2.5659584999084473,1.5077157020568848,2.0,95.51060485839844,0.9551060199737549,0.00025803467724472284,0.0,0.00994742289185524,2.2819271087646484,0.26071733236312866,3.507956027984619,2.0,1.5077157020568848,2.5659584999084473,0,10
832.0449829101562,505.7323303222656,15502928.0,324.0074462890625,14426.740234375,-6.403738021850586,8.116376903899436e-08,6.620443820953369,6.956438064575195,70.0,2.0142858028411865,2.093787670135498,1.5421063899993896,2.0142858028411865,70.2614974975586,0.702614963054657,0.0002969159104395658,0.0,0.009857112541794777,1.5924718379974365,0.0,2.3052408695220947,2.0142858028411865,1.5421063899993896,2.093787670135498,0,11
840.962158203125,469.3867492675781,40873924.0,369.8135681152344,10460.7314453125,-4.823330402374268,-6.736772206750175e-08,7.329450607299805,7.199542999267578,75.0,2.013333320617676,2.1040449142456055,1.548134446144104,2.013333320617676,75.00070190429688,0.7500069737434387,0.000528953387401998,0.0,0.009866057895123959,1.0014195442199707,0.0,1.7618215084075928,2.013333320617676,1.548134446144104,2.1040449142456055,0,12
1846.5120849609375,1315.8818359375,782747264.0,529.4589233398438,3147.0693359375,-15.182979583740234,-1.8495501308279927e-07,15.182979583740234,8.329567909240723,109.0,1.9999998807907104,2.0906178951263428,0.0004914416931569576,2.018348455429077,109.26194763183594,1.0926194190979004,0.00018802806152962148,0.0,0.009863462299108505,0.06861656159162521,0.0,1.1712874174118042,1.9999998807907104,1.5472853183746338,2.0906178951263428,0,13
1281.8924560546875,727.6068725585938,3530615.0,551.2760620117188,3569.42138671875,5.082788944244385,-5.423740390142484e-08,11.105154037475586,8.429367065429688,105.0,2.009523868560791,2.048685073852539,1.5233936309814453,2.009523868560791,105.394775390625,1.0539476871490479,0.00021633678989019245,0.0,0.009904861450195312,1.9454196691513062,0.0,3.009488582611084,2.009523868560791,1.5233936309814453,2.048685073852539,0,14
2710.71142578125,2064.757080078125,6087132.5,644.7420654296875,2771.138916015625,3.080594301223755,1.0422669838305865e-08,20.695981979370117,9.832446098327637,120.0,1.9999998807907104,2.151339530944824,0.0,2.0333335399627686,120.24633026123047,1.2024632692337036,0.00014943131827749312,0.0,0.009794129058718681,0.0,0.0,1.212406873703003,1.9999998807907104,1.5765409469604492,2.151339530944824,0,15
1453.1053466796875,1063.2593994140625,3352286.25,388.6361999511719,3788.177978515625,3.6305525302886963,-4.11843146252977e-08,14.246919631958008,8.193670272827148,120.0,2.024590015411377,2.2549891471862793,0.0,2.058333396911621,119.95944213867188,1.1995943784713745,0.0005031733890064061,0.0,0.00967472791671753,0.0,0.0,1.2097723484039307,2.024590015411377,1.314313530921936,2.2549891471862793,0,16
1055.421142578125,673.9654541015625,184281.515625,380.4427795410156,542.493896484375,2.926687717437744,6.0840465998524e-09,9.652541160583496,7.770746231079102,100.0,2.0291261672973633,2.3453569412231445,0.0,2.0899999141693115,100.32891845703125,1.0032891035079956,0.00010639509127940983,0.0,0.0095194848254323,0.0,0.0,1.012915015220642,2.0291261672973633,1.6738173961639404,2.3453569412231445,0,17
1333.55810546875,968.2992553710938,1562235.125,364.2490234375,2906.107666015625,10.194053649902344,2.4220300431920805e-08,10.447185516357422,7.893274307250977,100.0,2.038835048675537,2.4020259380340576,0.0,2.0999999046325684,100.01004028320312,1.0001003742218018,0.00014644402835983783,0.0,0.009474081918597221,0.0,0.0,1.009720802307129,2.038835048675537,1.7034662961959839,2.4020259380340576,0,18
1201.427978515625,789.62255859375,3245580.25,410.7588806152344,771.6074829101562,6.721653461456299,-1.1507382602360394e-08,11.555656433105469,8.107183456420898,104.0,2.0754716396331787,3.1828815937042236,0.0,2.125,103.5887451171875,1.0358874797821045,0.0011456533102318645,0.0,0.009444138035178185,0.0,0.0,1.046477198600769,2.0754716396331787,0.9448167085647583,3.1828815937042236,0,19
1136.032958984375,816.451416015625,30107.166015625,318.8382568359375,272.27935791015625,-4.767934322357178,-6.648709671708275e-08,10.849270820617676,7.658854007720947,73.0,2.013157844543457,2.366101026535034,0.0,2.0958902835845947,73.36607360839844,0.7336606979370117,0.00013922169455327094,0.0,0.009475413709878922,0.0,0.0,0.7432753443717957,2.013157844543457,1.6812025308609009,2.366101026535034,0,20
